consumer_id,category_code,category_name,district,division_name,division,dt_code,sanctioned_load_kw,connected_load_kw,meter_multiplier,years_as_consumer,payment_delay_avg_days,meter_status,theft_type,theft_label,consumption_Jan_kwh,bill_Jan_inr,energy_charge_Jan_inr,consumption_Feb_kwh,bill_Feb_inr,energy_charge_Feb_inr,consumption_Mar_kwh,bill_Mar_inr,energy_charge_Mar_inr,consumption_Apr_kwh,bill_Apr_inr,energy_charge_Apr_inr,consumption_May_kwh,bill_May_inr,energy_charge_May_inr,consumption_Jun_kwh,bill_Jun_inr,energy_charge_Jun_inr,consumption_Jul_kwh,bill_Jul_inr,energy_charge_Jul_inr,consumption_Aug_kwh,bill_Aug_inr,energy_charge_Aug_inr,consumption_Sep_kwh,bill_Sep_inr,energy_charge_Sep_inr,consumption_Oct_kwh,bill_Oct_inr,energy_charge_Oct_inr,consumption_Nov_kwh,bill_Nov_inr,energy_charge_Nov_inr,consumption_Dec_kwh,bill_Dec_inr,energy_charge_Dec_inr,avg_monthly_consumption_kwh,std_consumption,max_consumption_kwh,min_consumption_kwh,consumption_range_kwh,coefficient_of_variation,winter_avg_kwh,summer_avg_kwh,winter_summer_ratio,near_zero_months,avg_mom_change_pct,max_mom_change_pct,total_annual_consumption_kwh,total_annual_bill_inr,avg_monthly_bill_inr
0030400004904,AP,Agricultural Pump,Anantnag,DIV-II (ISLAMABAD),Kashmir,BIJ-162S/GREEN LANE,23.2,25.4,1,19,18,Functioning,None,0,631.0,534.8,504.8,646.8,547.44,517.44,433.7,376.96,346.96,413.3,360.64,330.64,367.7,324.16,294.16,307.4,275.92,245.92,340.9,302.72,272.72,344.7,305.76,275.76,368.0,324.4,294.4,414.3,361.44,331.44,542.2,463.76,433.76,526.7,451.36,421.36,444.7,110.02,646.8,307.4,339.4,0.2474,586.7,338.7,1.7323,0,12.06,32.95,5336.7,4629.36,385.78
0110400004905,DS,Domestic Supply,Jammu,DIV-I (JAMMU CITY),Jammu,NGT-078S/RIVERSIDE COLONY,1.1,1.0,1,8,28,Functioning,None,0,318.5,906.24,815.47,348.2,1041.9,944.67,262.3,649.56,571.01,187.8,345.79,281.7,187.5,345.31,281.25,196.7,359.8,295.05,172.7,322.0,259.05,190.4,349.88,285.6,216.8,441.73,373.08,236.5,531.72,458.77,301.4,828.14,741.09,345.4,1029.11,932.49,247.0,62.95,348.2,172.7,175.5,0.2548,328.4,185.6,1.7689,0,14.08,28.4,2964.2,7151.18,595.93
0190400004906,DS,Domestic Supply,Reasi,DIV-I (REASI),Jammu,RSI-128S/POLICE COLONY,3.0,2.6,1,16,24,Functioning,None,0,347.7,1039.61,942.49,331.4,965.17,871.59,241.1,552.73,478.78,232.5,513.45,441.38,170.5,318.54,255.75,184.0,339.8,276.0,191.8,352.09,287.7,160.2,302.32,240.3,194.0,355.55,291.0,217.9,446.75,377.87,305.6,847.33,759.36,311.0,871.99,782.85,240.6,63.65,347.7,160.2,187.5,0.2645,323.9,182.1,1.7788,0,15.11,40.25,2887.7,6905.33,575.44
0040400004907,NDS,Non-Domestic Supply,Kupwara,DIV-I (KUPWARA),Kashmir,HDW-071S/HILAL PARK,10.9,11.9,1,19,8,Functioning,None,0,951.1,6376.0,5838.14,919.6,6125.42,5605.04,707.5,4438.16,4035.5,569.6,3341.17,3015.04,535.4,3069.11,2761.96,533.4,3053.2,2747.16,475.4,2591.81,2317.96,483.5,2656.24,2377.9,563.4,3291.85,2969.16,567.2,3322.08,2997.28,787.1,5071.38,4624.54,774.3,4969.56,4529.82,655.6,159.76,951.1,475.4,475.7,0.2437,858.0,514.7,1.6669,0,11.13,38.77,7867.5,48305.98,4025.5
0070400004908,DS,Domestic Supply,Kulgam,DIV-I (KULGAM),Kashmir,KUL-183S/LINK ROAD,1.7,1.7,1,15,16,Functioning,None,0,322.3,923.61,832.0,346.6,1034.6,937.71,270.7,687.92,607.54,202.8,377.79,312.18,205.4,389.66,323.49,191.9,352.24,287.85,184.8,341.06,277.2,162.1,305.31,243.15,225.4,481.01,410.49,237.7,537.19,463.99,304.0,840.02,752.4,321.7,920.86,829.39,247.9,60.08,346.6,162.1,184.5,0.2423,323.7,194.0,1.668,0,14.23,39.05,2975.4,7191.27,599.27
0190400004909,DS,Domestic Supply,Reasi,DIV-I (REASI),Jammu,RSI-150T/MODEL TOWN,4.8,4.3,1,8,9,Functioning,None,0,301.0,826.32,739.35,314.0,885.7,795.9,227.1,488.77,417.88,210.0,410.68,343.5,208.9,405.66,338.72,165.8,311.14,248.7,172.7,322.0,259.05,169.1,316.33,253.65,214.6,431.69,363.51,240.8,551.35,477.48,272.7,697.05,616.24,293.1,790.24,704.99,232.5,50.12,314.0,165.8,148.2,0.2156,295.2,182.5,1.6178,0,11.52,27.68,2789.8,6436.93,536.41
0110400004910,DS,Domestic Supply,Jammu,DIV-I (JAMMU CITY),Jammu,NGT-070S/OLD TOWN,3.4,3.2,1,18,17,Functioning,None,0,304.3,841.39,753.7,306.7,852.36,764.14,239.4,544.96,471.39,217.2,443.56,374.82,186.6,343.89,279.9,171.9,320.74,257.85,151.3,288.3,226.95,204.2,384.18,318.27,179.7,333.03,269.55,246.9,579.22,504.01,267.4,672.85,593.19,310.9,871.53,782.41,232.2,53.6,310.9,151.3,159.6,0.2308,297.3,169.9,1.7497,0,15.9,37.4,2786.5,6476.01,539.67
0050400004911,DS,Domestic Supply,Pulwama,DIV-II (PAMPORE),Kashmir,PUL-164T/POLICE COLONY,3.2,3.4,1,13,7,Functioning,None,0,338.0,995.32,900.3,336.9,990.29,895.51,229.1,497.91,426.58,185.4,342.0,278.1,212.7,423.0,355.24,161.6,304.52,242.4,157.5,298.06,236.25,187.6,345.47,281.4,186.7,344.05,280.05,223.0,470.05,400.05,317.2,900.31,809.82,329.0,954.21,861.15,238.7,68.02,338.0,157.5,180.5,0.285,330.3,177.3,1.8632,0,16.15,42.24,2864.7,6865.19,572.1
0010400004912,NDS,Non-Domestic Supply,Srinagar,DIV-IX (NATIPORA),Kashmir,KRN-003S/MODEL TOWN,18.8,17.4,1,22,2,Functioning,None,0,789.9,5093.65,4645.26,855.9,5618.68,5133.66,614.6,3699.14,3348.04,584.4,3458.9,3124.56,543.3,3131.95,2820.42,509.4,2862.28,2569.56,424.7,2188.49,1942.78,479.2,2622.04,2346.08,515.4,2910.01,2613.96,600.5,3586.98,3243.7,695.2,4340.32,3944.48,831.7,5426.17,4954.58,620.3,136.53,855.9,424.7,431.2,0.2201,793.2,492.5,1.6106,0,13.06,28.19,7444.2,44938.61,3744.88
0100400004913,DS,Domestic Supply,Budgam,DIV-I (BUDGAM),Kashmir,BDM-093T/GREEN LANE,4.8,4.7,1,21,7,Functioning,None,0,362.1,1105.39,1005.13,315.4,892.09,801.99,269.1,680.62,600.59,173.9,323.89,260.85,178.5,331.14,267.75,185.4,342.0,278.1,178.6,331.29,267.9,193.6,354.92,290.4,206.0,392.4,326.1,207.6,399.71,333.06,252.7,605.7,529.24,287.8,766.03,681.93,234.2,59.69,362.1,173.9,188.2,0.2548,304.5,180.8,1.6839,0,11.3,35.38,2810.7,6525.18,543.76
0080400004914,DS,Domestic Supply,Ganderbal,DIV-I (GANDERBAL),Kashmir,GBL-175T/MODEL TOWN,1.5,1.7,1,8,26,Slow Running,meter_bypass,1,111.2,225.14,166.8,83.2,181.04,124.8,75.5,168.91,113.25,67.9,156.94,101.85,36.3,107.17,54.45,34.7,104.65,52.05,40.3,113.47,60.45,53.9,134.89,80.85,73.5,165.76,110.25,46.5,123.24,69.75,92.7,196.0,139.05,97.0,202.78,145.5,67.7,24.45,111.2,34.7,76.5,0.3611,96.0,37.1,2.5883,0,29.31,99.35,812.7,1879.99,156.67
0140400004915,DS,Domestic Supply,Rajouri,DIV-I (RAJOURI),Jammu,THN-169T/POLICE COLONY,5.0,5.3,1,11,19,Functioning,None,0,291.4,782.47,697.59,317.6,902.14,811.56,271.3,690.66,610.15,214.5,431.22,363.07,160.1,302.16,240.15,188.0,346.1,282.0,167.9,314.44,251.85,172.9,322.32,259.35,215.9,437.62,369.17,242.7,560.03,485.74,252.0,602.51,526.2,344.2,1023.63,927.27,236.5,58.12,344.2,160.1,184.1,0.2457,301.3,172.0,1.7517,0,16.24,36.59,2838.5,6715.3,559.61
0010400004916,MP,Medium Power,Srinagar,DIV-V (NOWGAM),Kashmir,KRN-017T/RIVERSIDE COLONY,322.7,353.3,1,8,28,Functioning,None,0,23556.5,161155.33,146050.3,26878.9,183814.1,166649.18,19305.9,132166.24,119696.58,15674.9,107402.82,97184.38,13265.4,90970.03,82245.48,12993.2,89113.62,80557.84,11406.1,78289.6,70717.82,14863.9,101871.8,92156.18,14189.2,97270.34,87973.04,19238.9,131709.3,119281.18,19926.2,136396.68,123542.44,24127.6,165050.23,149591.12,17952.2,4786.33,26878.9,11406.1,15472.8,0.2666,23622.3,12554.9,1.8815,0,16.89,35.59,215426.7,1475210.09,122934.17
0110400004917,AP,Agricultural Pump,Jammu,DIV-II (REHARI),Jammu,NGT-017T/HILAL PARK,29.4,27.1,1,14,6,Functioning,None,0,550.1,470.08,440.08,629.3,533.44,503.44,475.1,410.08,380.08,379.0,333.2,303.2,323.3,288.64,258.64,329.1,293.28,263.28,286.7,259.36,229.36,330.5,294.4,264.4,361.9,319.52,289.52,383.1,336.48,306.48,452.9,392.32,362.32,624.3,529.44,499.44,427.1,113.94,629.3,286.7,342.6,0.2668,564.2,313.0,1.8022,0,15.93,37.84,5125.3,4460.24,371.69
0200400004918,DS,Domestic Supply,Samba,DIV-I (SAMBA),Jammu,SMB-113T/GULSHAN COLONY,3.9,3.5,1,16,1,Functioning,None,0,295.7,802.1,716.29,297.4,809.87,723.69,278.7,724.46,642.34,241.3,553.63,479.66,179.4,332.56,269.1,191.9,352.24,287.85,176.2,327.51,264.3,157.8,298.54,236.7,199.2,363.74,298.8,224.8,478.27,407.88,297.0,808.05,721.95,310.0,867.42,778.5,237.5,53.76,310.0,157.8,152.2,0.2264,300.0,182.5,1.644,0,13.37,32.12,2849.4,6718.39,559.87
0110400004919,SP,Small Power,Jammu,DIV-II (REHARI),Jammu,NGT-042S/GREEN LANE,34.5,30.0,1,20,6,Functioning,None,0,5320.9,41736.75,38638.84,4818.2,37629.69,34818.32,3720.7,28663.12,26477.32,3822.7,29496.46,27252.52,3331.2,25480.9,23517.12,2861.2,21641.0,19945.12,2631.2,19761.9,18197.12,2740.6,20655.7,19028.56,3454.0,26484.18,24450.4,3739.9,28819.98,26623.24,4231.1,32833.09,30356.36,5454.2,42825.81,39651.92,3843.8,911.44,5454.2,2631.2,2823.0,0.2371,4956.1,2941.2,1.6851,0,13.68,28.91,46125.9,356028.58,29669.05
0010400004920,DS,Domestic Supply,Srinagar,DIV-III (RAINAWARI),Kashmir,BTM-122S/POLICE COLONY,2.1,2.0,1,6,9,Functioning,None,0,299.2,818.1,731.52,321.6,920.41,828.96,235.1,525.31,452.68,184.4,340.43,276.6,178.1,330.51,267.15,171.5,320.11,257.25,185.8,342.64,278.7,157.3,297.75,235.95,188.1,346.26,282.15,210.1,411.13,343.93,250.4,595.2,519.24,294.1,794.81,709.34,223.0,53.79,321.6,157.3,164.3,0.2412,291.3,178.5,1.6324,0,14.06,26.9,2675.7,6042.66,503.56
0010400004921,DS,Domestic Supply,Srinagar,DIV-VI (BATAMALOO),Kashmir,KRN-129T/OLD TOWN,2.7,2.4,1,24,48,Slow Running,direct_hooking,1,20.2,81.81,30.3,43.6,118.67,65.4,38.0,109.85,57.0,39.5,112.21,59.25,25.3,89.85,37.95,31.6,99.77,47.4,17.2,77.09,25.8,24.5,88.59,36.75,18.4,78.98,27.6,32.1,100.56,48.15,45.1,121.03,67.65,26.5,91.74,39.75,30.2,9.28,45.1,17.2,27.9,0.3075,33.9,24.7,1.3704,2,42.05,115.84,362.0,1170.15,97.51
0090400004922,DS,Domestic Supply,Bandipora,DIV-I (BANDIPORA),Kashmir,BDP-154T/RIVERSIDE COLONY,5.0,4.8,1,3,6,Functioning,None,0,332.6,970.65,876.81,302.0,830.89,743.7,260.5,641.33,563.17,234.6,523.04,450.51,176.9,328.62,265.35,203.4,380.53,314.79,171.2,319.64,256.8,187.1,344.68,280.65,217.1,443.11,374.38,206.7,395.6,329.14,279.9,729.94,647.56,311.5,874.27,785.02,240.3,53.27,332.6,171.2,161.4,0.2217,306.5,183.8,1.6673,0,15.01,35.41,2883.5,6782.3,565.19
0110400004923,DS,Domestic Supply,Jammu,DIV-III (GANGYAL),Jammu,GGL-043S/RIVERSIDE COLONY,3.6,3.5,1,3,27,Functioning,None,0,286.5,760.09,676.27,281.3,736.33,653.65,255.0,616.21,539.25,196.5,359.49,294.75,208.9,405.66,338.72,190.2,349.56,285.3,189.0,347.68,283.5,175.2,325.94,262.8,184.9,341.22,277.35,193.9,355.39,290.85,266.0,666.45,587.1,299.0,817.18,730.65,227.2,44.33,299.0,175.2,123.8,0.1951,283.2,196.0,1.4447,0,10.66,37.18,2726.4,6081.2,506.77
0130400004924,DS,Domestic Supply,Udhampur,DIV-II (RAMNAGAR),Jammu,RMN-043T/HILAL PARK,3.2,2.9,1,14,10,Functioning,None,0,294.4,796.17,710.64,348.7,1044.18,946.84,221.0,460.92,391.35,200.7,368.19,303.04,191.1,350.98,286.65,168.6,315.54,252.9,184.3,340.27,276.45,157.2,297.59,235.8,230.1,502.48,430.93,214.7,432.14,363.94,290.0,776.08,691.5,333.2,973.39,879.42,236.2,61.83,348.7,157.2,191.5,0.2618,316.6,181.3,1.7458,0,18.9,46.37,2834.0,6657.93,554.83
0120400004925,DS,Domestic Supply,Kathua,DIV-I (KATHUA),Jammu,HRN-057S/NEW COLONY,4.9,4.6,1,1,26,Functioning,None,0,347.3,1037.8,940.75,339.6,1002.62,907.26,235.3,526.24,453.56,224.3,476.0,405.71,194.5,356.34,291.75,159.7,301.53,239.55,198.8,363.11,298.2,189.8,348.94,284.7,180.6,334.44,270.9,210.7,413.87,346.54,262.9,652.29,573.61,290.8,779.73,694.98,236.2,58.99,347.3,159.7,187.6,0.2497,310.2,184.3,1.6825,0,14.06,30.71,2834.3,6592.91,549.41
0060400004926,AP,Agricultural Pump,Shopian,DIV-I (SHOPIAN),Kashmir,SHP-005S/OLD TOWN,11.9,11.7,1,2,20,Functioning,None,0,554.6,473.68,443.68,580.2,494.16,464.16,433.3,376.64,346.64,391.6,343.28,313.28,310.7,278.56,248.56,350.5,310.4,280.4,304.6,273.68,243.68,347.5,308.0,278.0,392.4,343.92,313.92,433.4,376.72,346.72,484.9,417.92,387.92,556.6,475.28,445.28,428.4,92.69,580.2,304.6,275.6,0.2164,544.1,321.9,1.69,0,13.66,25.32,5140.3,4472.24,372.69
0180400004927,MP,Medium Power,Ramban,DIV-I (RAMBAN),Jammu,RBN-004S/GULSHAN COLONY,453.1,441.9,1,29,12,Functioning,None,0,24147.8,165188.0,149716.36,24761.2,169371.38,153519.44,20322.0,139096.04,125996.4,17962.3,123002.89,111366.26,13874.3,95122.73,86020.66,14812.5,101521.25,91837.5,13192.4,90472.17,81792.88,15609.1,106954.06,96776.42,14671.0,100556.22,90960.2,17695.9,121186.04,109714.58,24131.1,165074.1,149612.82,26223.3,179342.91,162584.46,18950.2,4568.6,26223.3,13192.4,13030.9,0.2411,24815.9,13959.7,1.7777,0,14.77,36.37,227402.9,1556887.79,129740.65
0150400004928,DS,Domestic Supply,Poonch,DIV-I (POONCH),Jammu,PNC-043S/HILAL PARK,2.6,2.6,1,22,8,Functioning,None,0,324.0,931.37,839.4,327.0,945.07,852.45,254.8,615.3,538.38,221.6,463.66,393.96,199.3,363.9,298.95,168.8,315.86,253.2,152.9,290.82,229.35,175.4,326.25,263.1,168.1,314.76,252.15,201.2,370.48,305.22,305.0,844.59,756.75,315.3,891.64,801.56,234.5,64.46,327.0,152.9,174.1,0.275,317.8,173.7,1.8301,0,14.94,51.59,2813.4,6673.7,556.14
0160400004929,SP,Small Power,Doda,DIV-I (DODA),Jammu,DDA-061T/HILAL PARK,41.0,46.6,1,22,25,Functioning,None,0,5034.0,39392.78,36458.4,5720.1,44998.22,41672.76,4108.1,31828.18,29421.56,3772.7,29087.96,26872.52,3265.1,24940.87,23014.76,3139.5,23914.71,22060.2,3057.2,23242.32,21434.72,2810.7,21228.42,19561.32,3053.3,23210.46,21405.08,3554.4,27304.45,25213.44,4463.9,34735.06,32125.64,5794.3,45604.43,42236.68,3981.1,1008.31,5794.3,2810.7,2983.6,0.2533,5253.1,3153.9,1.6656,0,14.4,29.8,47773.3,369487.86,30790.65
0190400004930,DS,Domestic Supply,Reasi,DIV-I (REASI),Jammu,RSI-153T/RIVERSIDE COLONY,2.1,2.2,1,13,4,Functioning,None,0,313.7,884.32,794.59,327.7,948.26,855.49,216.6,440.82,372.21,217.8,446.3,377.43,170.7,318.85,256.05,164.9,309.72,247.35,160.2,302.32,240.3,194.8,356.81,292.2,180.6,334.44,270.9,202.5,376.42,310.88,258.6,632.66,554.91,292.8,788.86,703.68,225.1,56.58,327.7,160.2,167.5,0.2514,298.2,165.3,1.8044,0,13.52,33.9,2700.9,6139.78,511.65
0110400004931,DS,Domestic Supply,Jammu,DIV-V (SUNJWAN),Jammu,JMU-179S/NEW COLONY,1.1,1.2,1,25,39,Bypassed,partial_billing,1,28.5,94.89,42.75,329.9,958.31,865.06,233.3,517.1,444.86,18.2,78.66,27.3,150.3,286.72,225.45,156.8,296.96,235.2,28.9,95.52,43.35,173.1,322.63,259.65,187.8,345.79,281.7,24.4,88.43,36.6,250.0,593.38,517.5,305.3,845.96,758.06,157.2,107.0,329.9,18.2,311.7,0.6806,228.4,112.0,2.0395,1,321.08,1057.54,1886.5,4524.35,377.03
0110400004932,NDS,Non-Domestic Supply,Jammu,DIV-V (SUNJWAN),Jammu,GGL-144S/OLD TOWN,8.4,9.3,1,2,27,Functioning,None,0,892.9,5913.02,5407.46,763.9,4886.82,4452.86,680.4,4222.58,3834.96,609.5,3658.57,3310.3,545.5,3149.45,2836.7,448.7,2379.41,2120.38,504.9,2826.48,2536.26,481.7,2641.92,2364.58,510.5,2871.03,2577.7,586.3,3474.02,3138.62,816.9,5308.44,4845.06,848.5,5559.82,5078.9,640.8,148.64,892.9,448.7,444.2,0.232,830.5,499.7,1.6621,0,13.2,39.33,7689.7,46891.56,3907.63
0070400004933,DS,Domestic Supply,Kulgam,DIV-I (KULGAM),Kashmir,KUL-094S/HILAL PARK,4.0,4.2,1,29,16,Functioning,None,0,342.9,1017.69,921.61,299.0,817.18,730.65,262.4,650.01,571.44,227.1,488.77,417.88,178.5,331.14,267.75,157.2,297.59,235.8,171.0,319.32,256.5,197.0,360.28,295.5,172.4,321.53,258.6,216.5,440.36,371.77,303.6,838.19,750.66,352.6,1062.0,963.81,240.0,66.98,352.6,157.2,195.4,0.2791,324.5,168.9,1.9214,0,17.3,40.23,2880.2,6944.06,578.67
0110400004934,DS,Domestic Supply,Jammu,DIV-II (REHARI),Jammu,RHR-183T/GULSHAN COLONY,3.7,4.2,1,24,95,Slow Running,meter_bypass,1,117.1,234.43,175.65,115.6,232.07,173.4,65.4,153.01,98.1,42.9,117.57,64.35,54.0,135.05,81.0,70.9,161.67,106.35,60.9,145.92,91.35,54.3,135.52,81.45,59.5,143.71,89.25,41.2,114.89,61.8,99.0,205.92,148.5,85.9,185.29,128.85,72.2,25.19,117.1,41.2,75.9,0.3488,104.4,61.9,1.6857,0,32.28,140.29,866.7,1965.05,163.75
0170400004935,AP,Agricultural Pump,Kishtwar,DIV-I (KISHTWAR),Jammu,KSW-184T/GREEN LANE,13.0,13.6,1,12,4,Functioning,None,0,650.1,550.08,520.08,604.0,513.2,483.2,417.5,364.0,334.0,353.2,312.56,282.56,342.8,304.24,274.24,356.7,315.36,285.36,314.8,281.84,251.84,363.1,320.48,290.48,391.3,343.04,313.04,399.7,349.76,319.76,485.7,418.56,388.56,544.9,465.92,435.92,435.3,105.62,650.1,314.8,335.3,0.2426,571.2,338.1,1.6894,0,11.92,30.88,5223.8,4539.04,378.25
0030400004936,DS,Domestic Supply,Anantnag,DIV-II (ISLAMABAD),Kashmir,BIJ-120S/OLD TOWN,3.4,2.9,1,26,17,Functioning,None,0,337.6,993.49,898.56,283.0,744.1,661.05,247.1,580.12,504.88,222.3,466.86,397.01,172.9,322.32,259.35,172.9,322.32,259.35,196.9,360.12,295.35,175.1,325.78,262.65,211.0,415.24,347.85,255.8,619.87,542.73,318.7,907.16,816.34,302.5,833.16,745.88,241.3,56.26,337.6,172.9,164.7,0.2331,310.4,180.9,1.7161,0,14.32,24.59,2895.8,6890.54,574.21
0140400004937,DS,Domestic Supply,Rajouri,DIV-I (RAJOURI),Jammu,RAJ-174S/HILAL PARK,2.0,2.3,1,12,5,Functioning,None,0,289.6,774.25,689.76,325.0,935.94,843.75,270.8,688.38,607.98,230.9,506.13,434.42,180.2,333.81,270.3,187.6,345.47,281.4,160.4,302.63,240.6,181.2,335.39,271.8,218.2,448.13,379.17,242.0,556.84,482.7,294.9,798.45,712.81,348.1,1041.44,944.24,244.1,59.03,348.1,160.4,187.7,0.2418,314.4,176.1,1.7857,0,15.31,21.96,2928.9,7066.86,588.91
0040400004938,SP,Small Power,Kupwara,DIV-I (KUPWARA),Kashmir,KUP-065S/RIVERSIDE COLONY,32.1,31.0,1,1,21,Functioning,None,0,5587.6,43915.69,40665.76,5222.2,40930.37,37888.72,4206.7,32633.74,30170.92,3400.2,26044.63,24041.52,3000.7,22780.72,21005.32,2913.9,22071.56,20345.64,2701.3,20334.62,18729.88,2855.5,21594.43,19901.8,3765.3,29027.5,26816.28,3809.0,29384.53,27148.4,4418.0,34360.06,31776.8,5871.5,46235.16,42823.4,3979.3,1054.95,5871.5,2701.3,3170.2,0.2651,5274.8,2872.0,1.8367,0,14.06,32.9,47751.9,369313.01,30776.08
0030400004939,DS,Domestic Supply,Anantnag,DIV-III (KULGAM-EAST),Kashmir,BIJ-191S/POLICE COLONY,1.6,1.8,1,8,18,Functioning,None,0,343.8,1021.81,925.53,333.7,975.67,881.59,231.1,507.04,435.28,232.1,511.62,439.63,172.6,321.85,258.9,199.1,363.58,298.65,174.4,324.68,261.6,165.7,310.98,248.55,219.2,452.7,383.52,224.3,476.0,405.71,286.0,757.8,674.1,272.3,695.24,614.5,237.9,57.39,343.8,165.7,178.1,0.2413,308.9,182.0,1.6972,0,14.49,32.29,2854.3,6718.97,559.91
0120400004940,DS,Domestic Supply,Kathua,DIV-II (HIRANAGAR),Jammu,KTH-018S/MAIN BAZAAR,4.4,4.6,1,4,26,Functioning,None,0,354.1,1068.86,970.34,324.0,931.37,839.4,260.1,639.51,561.44,201.1,370.02,304.78,205.6,390.58,324.36,180.1,333.66,270.15,171.2,319.64,256.8,184.1,339.96,276.15,233.1,516.18,443.98,202.0,374.14,308.7,272.0,693.86,613.2,325.7,939.13,846.79,242.8,60.82,354.1,171.2,182.9,0.2505,318.9,185.6,1.7182,0,15.67,34.65,2913.1,6916.91,576.41
0040400004941,NDS,Non-Domestic Supply,Kupwara,DIV-I (KUPWARA),Kashmir,KUP-100T/MODEL TOWN,2.2,2.1,1,2,16,Functioning,None,0,962.5,6466.69,5922.5,930.3,6210.54,5684.22,747.3,4754.77,4330.02,550.5,3189.23,2873.7,489.8,2706.36,2424.52,502.5,2807.39,2518.5,480.3,2630.79,2354.22,507.7,2848.75,2556.98,542.9,3128.77,2817.46,707.5,4438.16,4035.5,801.0,5181.96,4727.4,946.9,6342.59,5807.06,680.8,184.04,962.5,480.3,482.2,0.2703,910.2,490.9,1.8542,0,12.89,30.32,8169.2,50706.0,4225.5
0100400004942,SP,Small Power,Budgam,DIV-II (CHADOORA),Kashmir,BDM-050T/RIVERSIDE COLONY,43.8,48.6,1,10,24,Functioning,None,0,5878.4,46291.53,42875.84,5547.6,43588.89,40361.76,4056.5,31406.6,29029.4,3261.8,24913.91,22989.68,3342.0,25569.14,23599.2,2872.0,21729.24,20027.2,2611.9,19604.22,18050.44,2811.1,21231.69,19564.36,3603.7,27707.23,25588.12,3500.1,26860.82,24800.76,4788.2,37384.59,34590.32,5106.9,39988.37,37012.44,3948.3,1069.99,5878.4,2611.9,3266.5,0.271,5330.3,2942.0,1.8118,0,14.53,36.8,47380.2,366276.23,30523.02
0010400004943,DS,Domestic Supply,Srinagar,DIV-III (RAINAWARI),Kashmir,SRG-143S/HILAL PARK,2.3,2.2,1,6,47,Tampered,meter_bypass,1,96.8,202.46,145.2,81.8,178.83,122.7,89.4,190.81,134.1,53.7,134.58,80.55,72.0,163.4,108.0,52.2,132.22,78.3,47.6,124.97,71.4,38.4,110.48,57.6,49.6,128.12,74.4,60.4,145.13,90.6,94.1,198.21,141.15,65.2,152.69,97.8,66.8,18.95,96.8,38.4,58.4,0.2838,84.5,57.3,1.4751,0,26.54,55.79,801.2,1861.9,155.16
0040400004944,SP,Small Power,Kupwara,DIV-I (KUPWARA),Kashmir,HDW-169S/RIVERSIDE COLONY,14.8,12.7,1,20,26,Reversed,meter_tampering,1,2896.7,21931.04,20214.92,2491.3,18618.92,17133.88,1785.9,12855.8,11772.84,1709.5,12231.61,11192.2,1814.0,13085.38,11986.4,1460.8,10199.74,9302.08,1316.5,9020.8,8205.4,1345.5,9257.73,8425.8,1290.7,8810.02,8009.32,1969.3,14354.18,13166.68,1892.9,13729.99,12586.04,2820.3,21306.85,19634.28,1899.5,537.25,2896.7,1290.7,1606.0,0.2828,2525.3,1530.4,1.6501,0,17.62,52.58,22793.4,165402.06,13783.5
0050400004945,DS,Domestic Supply,Pulwama,DIV-I (PULWAMA),Kashmir,PMP-041S/GULSHAN COLONY,3.8,3.6,1,29,27,Functioning,None,0,352.6,1062.0,963.81,322.3,923.61,832.0,253.7,610.27,533.59,239.0,543.13,469.65,192.9,353.82,289.35,177.7,329.88,266.55,154.6,293.5,231.9,171.0,319.32,256.5,196.2,359.01,294.3,210.7,413.87,346.54,255.3,617.59,540.56,311.3,873.37,784.15,236.4,61.74,352.6,154.6,198.0,0.2611,310.4,175.1,1.7729,0,13.79,21.93,2837.3,6699.37,558.28
0110400004946,NDS,Non-Domestic Supply,Jammu,DIV-IV (NAGROTA),Jammu,NGT-049S/NEW COLONY,6.5,6.8,1,3,15,Functioning,None,0,954.1,6399.87,5860.34,887.2,5867.68,5365.28,699.7,4376.11,3977.78,545.7,3151.04,2838.18,581.2,3433.45,3100.88,515.3,2909.21,2613.22,450.5,2393.73,2133.7,478.9,2619.65,2343.86,557.7,3246.5,2926.98,550.0,3185.25,2870.0,781.9,5030.01,4586.06,947.3,6345.77,5810.02,662.5,177.13,954.1,450.5,503.6,0.2674,892.6,515.7,1.731,0,15.28,42.16,7949.5,48958.27,4079.86
0200400004947,NDS,Non-Domestic Supply,Samba,DIV-I (SAMBA),Jammu,SMB-079T/MAIN BAZAAR,3.2,3.5,1,13,119,Tampered,partial_billing,1,153.8,629.07,492.16,781.1,5023.65,4580.14,604.3,3617.21,3271.82,61.5,311.56,196.8,408.6,2060.41,1823.64,378.7,1863.77,1640.72,107.9,471.18,345.28,474.7,2586.24,2312.78,527.3,3004.67,2702.02,119.3,510.39,381.76,761.7,4869.32,4436.58,840.8,5498.56,5021.92,435.0,267.56,840.8,61.5,779.3,0.6151,634.4,298.4,2.1258,0,194.62,564.39,5219.7,30446.03,2537.17
